instance,node_id,search_depth,context,pressure_score,subtree_survived,best_descendant_objective,became_champion
3,11339,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11340,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11341,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11338,10,Vol:Low|Len:Short|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11343,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11344,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11345,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11342,10,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11333,9,Vol:Low|Len:Med|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11306,8,Vol:Low|Len:Med|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11349,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11350,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11351,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11348,10,Vol:Low|Len:Tiny|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11353,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11354,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11355,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11352,10,Vol:Low|Len:Short|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11357,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11358,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11359,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11356,10,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11347,9,Vol:Low|Len:Med|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11362,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11363,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11364,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11361,10,Vol:Low|Len:Tiny|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11366,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11367,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11368,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11365,10,Vol:Low|Len:Short|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11370,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11371,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11372,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11369,10,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11360,9,Vol:Low|Len:Med|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11375,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11376,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11377,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11374,10,Vol:Low|Len:Tiny|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11379,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11380,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11381,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11378,10,Vol:Low|Len:Short|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11383,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11384,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11385,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11382,10,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11373,9,Vol:Low|Len:Med|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11346,8,Vol:Low|Len:Med|Core:No|Cong:None,1.0000,false,-1.0000,false
3,11389,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11390,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11391,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11388,10,Vol:Low|Len:Tiny|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11393,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11394,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11395,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11392,10,Vol:Low|Len:Short|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11397,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11398,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11399,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11396,10,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11387,9,Vol:Low|Len:Med|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11402,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11403,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11404,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11401,10,Vol:Low|Len:Tiny|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11406,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11407,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11408,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11405,10,Vol:Low|Len:Short|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11410,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11411,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11412,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11409,10,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11400,9,Vol:Low|Len:Med|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11415,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11416,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11417,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11414,10,Vol:Low|Len:Tiny|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11419,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11420,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11421,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11418,10,Vol:Low|Len:Short|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11423,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11424,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11425,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11422,10,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11413,9,Vol:Low|Len:Med|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11386,8,Vol:Low|Len:Med|Core:No|Cong:None,1.0000,false,-1.0000,false
3,11305,7,Vol:Low|Len:Med|Core:No|Cong:None,1.0000,false,-1.0000,false
3,11430,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11431,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11432,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11429,10,Vol:Low|Len:Tiny|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11434,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11435,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11436,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11433,10,Vol:Low|Len:Short|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11438,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11439,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11440,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11437,10,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11428,9,Vol:Low|Len:Med|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11443,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11444,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11445,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11442,10,Vol:Low|Len:Tiny|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11447,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11448,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11449,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11446,10,Vol:Low|Len:Short|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11451,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11452,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11453,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11450,10,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11441,9,Vol:Low|Len:Med|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11456,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11457,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11458,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11455,10,Vol:Low|Len:Tiny|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11460,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11461,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11462,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11459,10,Vol:Low|Len:Short|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11464,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11465,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11466,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11463,10,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11454,9,Vol:Low|Len:Med|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11427,8,Vol:Low|Len:Med|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11470,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11471,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11472,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11469,10,Vol:Low|Len:Tiny|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11474,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11475,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11476,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11473,10,Vol:Low|Len:Short|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11478,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11479,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11480,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11477,10,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11468,9,Vol:Low|Len:Med|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11483,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11484,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11485,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11482,10,Vol:Low|Len:Tiny|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11487,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11488,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11489,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11486,10,Vol:Low|Len:Short|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11491,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11492,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11493,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11490,10,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11481,9,Vol:Low|Len:Med|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11496,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11497,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11498,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11495,10,Vol:Low|Len:Tiny|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11500,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11501,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11502,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11499,10,Vol:Low|Len:Short|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11504,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11505,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11506,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11503,10,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11494,9,Vol:Low|Len:Med|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11467,8,Vol:Low|Len:Med|Core:No|Cong:None,1.0000,false,-1.0000,false
3,11510,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11511,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11512,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11509,10,Vol:Low|Len:Tiny|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11514,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11515,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11516,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11513,10,Vol:Low|Len:Short|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11518,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11519,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11520,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11517,10,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11508,9,Vol:Low|Len:Med|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11523,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11524,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11525,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11522,10,Vol:Low|Len:Tiny|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11527,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11528,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11529,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11526,10,Vol:Low|Len:Short|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11531,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11532,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11533,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11530,10,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11521,9,Vol:Low|Len:Med|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11536,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11537,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11538,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11535,10,Vol:Low|Len:Tiny|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11540,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11541,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11542,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11539,10,Vol:Low|Len:Short|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11544,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11545,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11546,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11543,10,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11534,9,Vol:Low|Len:Med|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11507,8,Vol:Low|Len:Med|Core:No|Cong:None,1.0000,false,-1.0000,false
3,11426,7,Vol:Low|Len:Med|Core:No|Cong:None,1.0000,false,-1.0000,false
3,11551,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11552,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11553,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11550,10,Vol:Low|Len:Tiny|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11555,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11556,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11557,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11554,10,Vol:Low|Len:Short|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11559,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11560,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11561,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11558,10,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11549,9,Vol:Low|Len:Med|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11564,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11565,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11566,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11563,10,Vol:Low|Len:Tiny|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11568,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11569,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11570,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11567,10,Vol:Low|Len:Short|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11572,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11573,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11574,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11571,10,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11562,9,Vol:Low|Len:Med|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11577,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11578,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11579,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11576,10,Vol:Low|Len:Tiny|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11581,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11582,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11583,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11580,10,Vol:Low|Len:Short|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11585,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11586,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11587,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11584,10,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11575,9,Vol:Low|Len:Med|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11548,8,Vol:Low|Len:Med|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11591,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11592,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11593,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11590,10,Vol:Low|Len:Tiny|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11595,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11596,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11597,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11594,10,Vol:Low|Len:Short|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11599,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11600,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11601,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11598,10,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11589,9,Vol:Low|Len:Med|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11604,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11605,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11606,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11603,10,Vol:Low|Len:Tiny|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11608,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11609,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11610,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11607,10,Vol:Low|Len:Short|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11612,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11613,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11614,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11611,10,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11602,9,Vol:Low|Len:Med|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11617,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11618,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11619,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11616,10,Vol:Low|Len:Tiny|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11621,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11622,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11623,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11620,10,Vol:Low|Len:Short|Core:Yes|Cong:None,1.0000,false,-1.0000,false
3,11625,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11626,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11627,11,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
3,11624,10,Vol:Low|Len:Short|Core:Deep|Cong:None,1.0000,false,-1.0000,false
