UID,Selections,Admissions,Productivity,Novelty,Quality,AvgSAGain,Age,BasinYield,BestDescINRC
1690,6,3,0.5000,0.2384,1.4255,539.9996,20289.0,340.0000,38910.0
2211,1,0,0.0000,0.3445,1.0660,0.0000,18263.0,0.0000,inf
2294,1,0,0.0000,0.1567,1.4195,0.0000,17885.0,0.0000,inf
1751,4,3,0.7500,0.1113,1.1775,-50.0001,20080.0,172.5000,34050.0
2994,1,1,1.0000,0.1399,1.4689,-60.0002,14033.0,150.0000,33690.0
4140,9,0,0.0000,0.1221,1.4903,0.0000,5922.0,0.0000,inf
2857,12,4,0.3333,0.1020,1.3221,82.5000,14939.0,70.0000,34380.0
2402,4,1,0.2500,0.0717,1.0852,120.0000,17402.0,37.5000,47070.0
4008,6,2,0.3333,0.1471,1.5168,-255.0000,6901.0,0.0000,34350.0
4537,9,3,0.3333,0.1214,1.4919,279.9999,2464.0,166.6667,40320.0
1263,1,1,1.0000,0.2967,1.1290,119.9993,21689.0,270.0000,35430.0
4182,6,0,0.0000,0.1290,1.0989,0.0000,5597.0,0.0000,inf
1397,2,1,0.5000,0.1575,1.3876,-0.0002,21260.0,120.0000,39570.0
1312,7,0,0.0000,0.1329,0.9145,0.0000,21536.0,0.0000,inf
2319,2,0,0.0000,0.1586,1.5369,0.0000,17797.0,0.0000,inf
642,3,1,0.3333,0.1456,1.1979,270.0001,23515.0,130.0000,41340.0
498,2,0,0.0000,0.2249,1.2386,0.0000,23858.0,0.0000,inf
4229,4,0,0.0000,0.0665,1.4971,0.0000,5283.0,0.0000,inf
2822,10,2,0.2000,0.1955,1.3780,-224.9999,15086.0,57.0000,39060.0
809,1,0,0.0000,0.1579,1.2087,0.0000,23077.0,0.0000,inf
2024,1,0,0.0000,0.1311,1.1965,0.0000,19071.0,0.0000,inf
3181,11,3,0.2727,0.1710,1.4314,280.0000,12980.0,141.8182,42390.0
4195,18,0,0.0000,0.1658,1.0780,0.0000,5488.0,0.0000,inf
4439,7,1,0.1429,0.1592,1.4797,149.9998,3361.0,25.7143,33540.0
4261,2,1,0.5000,0.1191,1.2392,899.9997,4901.0,465.0000,34230.0
4714,1,0,0.0000,0.1891,1.2928,0.0000,976.0,0.0000,inf
4119,13,1,0.0769,0.1381,1.3160,419.9998,6111.0,48.4615,35730.0
1996,55,1,0.0182,0.1205,1.2329,-240.0000,19176.0,0.0000,48660.0
3936,2,0,0.0000,0.1226,1.3972,0.0000,7468.0,0.0000,inf
2592,6,1,0.1667,0.1310,1.3387,779.9998,16472.0,135.0000,35460.0
3270,8,0,0.0000,0.1711,1.3880,0.0000,12304.0,0.0000,inf
1262,2,0,0.0000,0.1240,1.2287,0.0000,21692.0,0.0000,inf
2435,12,2,0.1667,0.1541,1.5404,749.9999,17261.0,140.0000,37290.0
1745,2,0,0.0000,0.1157,1.3862,0.0000,20096.0,0.0000,inf
2051,2,0,0.0000,0.1913,1.3653,0.0000,18978.0,0.0000,inf
3614,16,2,0.1250,0.1191,1.3875,90.0000,9859.0,28.1250,42630.0
427,2,1,0.5000,0.1652,1.2208,509.9996,23993.0,360.0000,42660.0
1630,2,1,0.5000,0.1584,1.4372,-59.9998,20513.0,0.0000,37620.0
3266,9,1,0.1111,0.1132,1.5219,-630.0002,12320.0,0.0000,35940.0
859,3,0,0.0000,0.1888,1.2885,0.0000,22919.0,0.0000,inf
3829,4,0,0.0000,0.1322,1.3264,0.0000,8255.0,0.0000,inf
3043,16,5,0.3125,0.1587,1.2427,-377.9999,13778.0,7.5000,31410.0
201,4,0,0.0000,0.2217,1.0109,0.0000,24547.0,0.0000,inf
1496,1,1,1.0000,0.1981,1.3035,-420.0001,20937.0,0.0000,38190.0
1599,6,2,0.3333,0.2328,1.0401,-44.9999,20606.0,65.0000,35430.0
2881,2,0,0.0000,0.1799,1.5075,0.0000,14748.0,0.0000,inf
2159,5,2,0.4000,0.1903,1.1481,195.0001,18519.0,120.0000,34410.0
4667,3,1,0.3333,0.1591,1.4014,-0.0001,1345.0,40.0000,31500.0
681,1,1,1.0000,0.1712,1.0157,390.0004,23423.0,390.0000,38370.0
1065,4,2,0.5000,0.1366,1.2489,-315.0003,22278.0,0.0000,37260.0
2717,2,2,1.0000,0.1334,1.0272,-60.0002,15728.0,90.0000,31710.0
3034,1,0,0.0000,0.1230,1.5223,0.0000,13827.0,0.0000,inf
588,2,1,0.5000,0.1367,1.0654,180.0000,23635.0,150.0000,48360.0
3780,19,1,0.0526,0.1608,1.4027,-150.0000,8622.0,0.0000,39840.0
3252,10,1,0.1000,0.1483,1.4382,-30.0000,12421.0,9.0000,42840.0
2580,4,0,0.0000,0.1568,1.5338,0.0000,16504.0,0.0000,inf
3654,16,1,0.0625,0.1353,1.3626,-569.9996,9586.0,0.0000,37050.0
1147,4,0,0.0000,0.1677,1.2764,0.0000,22051.0,0.0000,inf
3984,14,1,0.0714,0.1694,0.9934,-269.9996,7100.0,0.0000,34140.0
1576,6,0,0.0000,0.1391,1.0723,0.0000,20683.0,0.0000,inf
534,1,1,1.0000,0.1831,1.3415,1170.0001,23765.0,1350.0000,41820.0
4534,7,0,0.0000,0.1700,1.4276,0.0000,2483.0,0.0000,inf
4536,9,2,0.2222,0.1375,1.0125,-164.9999,2467.0,46.6667,30180.0
2039,3,0,0.0000,0.1132,1.3071,0.0000,19017.0,0.0000,inf
3372,6,2,0.3333,0.1368,1.4533,390.0000,11726.0,165.0000,40770.0
1800,3,1,0.3333,0.1359,0.9389,-330.0002,19872.0,0.0000,32880.0
906,2,1,0.5000,0.1958,1.1170,-569.9995,22767.0,0.0000,36300.0
1421,2,0,0.0000,0.1033,1.0616,0.0000,21184.0,0.0000,inf
2838,3,1,0.3333,0.1528,1.4200,-390.0000,15032.0,0.0000,35400.0
2819,1,0,0.0000,0.1314,0.9416,0.0000,15100.0,0.0000,inf
2320,4,0,0.0000,0.2504,1.2139,0.0000,17789.0,0.0000,inf
4426,7,1,0.1429,0.1169,1.4955,-900.0000,3512.0,0.0000,42420.0
2862,9,3,0.3333,0.1123,1.4413,-20.0000,14873.0,70.0000,41670.0
656,2,1,0.5000,0.1859,1.2615,240.0000,23479.0,135.0000,42450.0
2810,7,2,0.2857,0.1584,1.4584,134.9999,15136.0,77.1429,42210.0
3195,2,0,0.0000,0.1323,1.4199,0.0000,12855.0,0.0000,inf
3150,3,0,0.0000,0.1167,1.4457,0.0000,13123.0,0.0000,inf
1563,2,1,0.5000,0.1085,1.3646,749.9997,20724.0,405.0000,36540.0
3447,2,0,0.0000,0.1415,1.3777,0.0000,11102.0,0.0000,inf
510,4,0,0.0000,0.1818,1.0196,0.0000,23822.0,0.0000,inf
4713,2,0,0.0000,0.0951,1.3143,0.0000,981.0,0.0000,inf
2233,13,4,0.3077,0.1192,1.3785,59.9999,18166.0,103.8462,32130.0
11,23,4,0.1739,0.1994,0.9369,1155.0000,24984.0,234.7826,54210.0
3066,7,3,0.4286,0.1748,1.3611,29.9999,13644.0,154.2857,33330.0
1073,16,3,0.1875,0.1425,0.9664,550.0000,22260.0,135.0000,46980.0
3556,3,0,0.0000,0.1415,1.2438,0.0000,10231.0,0.0000,inf
1962,1,1,1.0000,0.1647,1.3467,-89.9999,19296.0,180.0000,39150.0
3705,31,3,0.0968,0.1201,1.2296,220.0000,9174.0,42.5806,45300.0
4068,3,1,0.3333,0.0988,1.5412,120.0000,6461.0,50.0000,38250.0
2228,2,0,0.0000,0.0702,1.2892,0.0000,18189.0,0.0000,inf
3157,3,0,0.0000,0.2169,1.3273,0.0000,13091.0,0.0000,inf
412,1,0,0.0000,0.1361,1.0859,0.0000,24027.0,0.0000,inf
1168,3,0,0.0000,0.1421,1.4085,0.0000,21990.0,0.0000,inf
1926,1,0,0.0000,0.2969,1.3490,0.0000,19428.0,0.0000,inf
2056,1,0,0.0000,0.1106,1.4435,0.0000,18963.0,0.0000,inf
3388,2,2,1.0000,0.1512,1.3637,-180.0000,11592.0,0.0000,33090.0
1431,1,0,0.0000,0.2175,1.0230,0.0000,21144.0,0.0000,inf
397,1,0,0.0000,0.0901,1.2611,0.0000,24066.0,0.0000,inf
2068,11,3,0.2727,0.1649,1.5394,529.9999,18933.0,163.6364,38910.0
2980,5,0,0.0000,0.1189,1.5305,0.0000,14158.0,0.0000,inf
2447,9,0,0.0000,0.1636,0.9236,0.0000,17209.0,0.0000,inf
1439,5,1,0.2000,0.1432,1.3643,689.9999,21119.0,168.0000,36930.0
1552,12,4,0.3333,0.1557,1.5001,-165.0001,20765.0,47.5000,39390.0
541,5,1,0.2000,0.1973,1.1163,299.9998,23751.0,90.0000,42120.0
4565,5,2,0.4000,0.1746,1.5569,-105.0000,2229.0,12.0000,34980.0
1889,8,0,0.0000,0.1497,1.4838,0.0000,19555.0,0.0000,inf
4533,7,1,0.1429,0.1343,1.1269,-689.9999,2487.0,0.0000,30030.0
4113,9,0,0.0000,0.1586,1.2369,0.0000,6145.0,0.0000,inf
1405,7,2,0.2857,0.1139,1.1949,29.9997,21235.0,25.7143,39060.0
3274,2,0,0.0000,0.1688,1.5009,0.0000,12285.0,0.0000,inf
1590,3,2,0.6667,0.2050,1.2846,495.0000,20643.0,410.0000,39900.0
4502,6,0,0.0000,0.1429,1.4506,0.0000,2780.0,0.0000,inf
2665,3,0,0.0000,0.1282,1.3744,0.0000,15976.0,0.0000,inf
169,1,0,0.0000,0.2824,1.3122,0.0000,24640.0,0.0000,inf
930,3,1,0.3333,0.1770,1.0051,689.9999,22710.0,260.0000,38580.0
1197,7,1,0.1429,0.1692,1.2156,510.0000,21904.0,94.2857,49710.0
2069,1,1,1.0000,0.2676,1.1514,150.0002,18932.0,240.0000,35010.0
1540,1,0,0.0000,0.1009,1.1773,0.0000,20799.0,0.0000,inf
1328,2,0,0.0000,0.2059,1.0838,0.0000,21495.0,0.0000,inf
207,2,0,0.0000,0.3061,1.1104,0.0000,24527.0,0.0000,inf
249,2,0,0.0000,0.1520,0.9335,0.0000,24422.0,0.0000,inf
882,59,5,0.0847,0.2476,0.9486,816.0000,22852.0,85.9322,53850.0
2850,7,1,0.1429,0.1080,1.4897,-0.0001,14985.0,17.1429,37290.0
3383,1,0,0.0000,0.1690,1.0672,0.0000,11641.0,0.0000,inf
3864,7,0,0.0000,0.1160,1.4705,0.0000,8050.0,0.0000,inf
100,3,0,0.0000,0.3638,0.9950,0.0000,24818.0,0.0000,inf
4060,3,0,0.0000,0.1816,1.2952,0.0000,6557.0,0.0000,inf
4171,7,1,0.1429,0.1340,1.5118,-180.0001,5644.0,0.0000,35490.0
4577,3,0,0.0000,0.1054,1.2108,0.0000,2076.0,0.0000,inf
3726,1,1,1.0000,0.1504,1.3921,-149.9999,9021.0,0.0000,34680.0
4251,6,0,0.0000,0.2060,1.4240,0.0000,4981.0,0.0000,inf
2642,12,2,0.1667,0.1179,1.4210,30.0002,16147.0,50.0000,36300.0
4660,4,1,0.2500,0.1483,1.4885,-30.0002,1388.0,7.5000,33270.0
3510,2,0,0.0000,0.1320,1.4947,0.0000,10623.0,0.0000,inf
3810,1,0,0.0000,0.0528,1.4685,0.0000,8418.0,0.0000,inf
743,4,0,0.0000,0.1397,1.2558,0.0000,23244.0,0.0000,inf
4124,1,0,0.0000,0.1258,1.5609,0.0000,6068.0,0.0000,inf
716,2,0,0.0000,0.1511,1.1175,0.0000,23326.0,0.0000,inf
1234,6,4,0.6667,0.2593,1.0410,82.5001,21791.0,125.0000,36510.0
2283,18,6,0.3333,0.1499,1.5011,-20.0001,17930.0,58.3333,37770.0
2830,6,1,0.1667,0.1536,1.4567,-780.0000,15056.0,0.0000,41730.0
3056,3,0,0.0000,0.1477,1.2459,0.0000,13718.0,0.0000,inf
3417,8,1,0.1250,0.1140,1.5332,-330.0000,11346.0,0.0000,36000.0
3862,3,0,0.0000,0.1286,1.5880,0.0000,8055.0,0.0000,inf
4692,3,1,0.3333,0.1430,1.2540,-869.9999,1145.0,0.0000,31020.0
1799,1,1,1.0000,0.1315,1.3469,630.0000,19875.0,810.0000,43560.0
4691,2,0,0.0000,0.1600,1.5026,0.0000,1153.0,0.0000,inf
2010,3,2,0.6667,0.1132,1.0144,-15.0016,19107.0,190.0000,32250.0
3306,1,0,0.0000,0.1543,1.2834,0.0000,12116.0,0.0000,inf
4711,2,0,0.0000,0.1194,1.5527,0.0000,998.0,0.0000,inf
2542,3,0,0.0000,0.2221,1.3585,0.0000,16716.0,0.0000,inf
1304,7,1,0.1429,0.1257,1.4473,-240.0000,21569.0,0.0000,40890.0
1928,4,1,0.2500,0.1426,1.4594,989.9997,19424.0,292.5000,37590.0
4476,1,0,0.0000,0.0973,1.3470,0.0000,3043.0,0.0000,inf
324,1,0,0.0000,0.1619,1.0119,0.0000,24258.0,0.0000,inf
1921,2,1,0.5000,0.2184,1.2122,-90.0000,19443.0,45.0000,35550.0
818,1,0,0.0000,0.2056,1.0759,0.0000,23056.0,0.0000,inf
2752,25,1,0.0400,0.1799,1.2762,-900.0009,15537.0,0.0000,33090.0
2515,7,0,0.0000,0.1485,1.4695,0.0000,16874.0,0.0000,inf
2695,3,1,0.3333,0.1388,1.4533,509.9999,15816.0,160.0000,42570.0
1195,4,2,0.5000,0.1563,1.2181,570.0000,21907.0,322.5000,46350.0
1534,6,1,0.1667,0.2580,1.1588,0.0002,20813.0,35.0000,34410.0
2501,2,0,0.0000,0.1880,1.4915,0.0000,16922.0,0.0000,inf
1299,3,0,0.0000,0.1540,0.9289,0.0000,21581.0,0.0000,inf
3299,7,1,0.1429,0.1629,1.4443,600.0000,12144.0,102.8571,41460.0
3433,9,0,0.0000,0.1617,1.4606,0.0000,11198.0,0.0000,inf
3950,1,0,0.0000,0.1568,1.5870,0.0000,7360.0,0.0000,inf
1665,26,1,0.0385,0.2202,1.1323,-0.0000,20380.0,1.1538,42840.0
3583,2,1,0.5000,0.0687,1.5556,-30.0000,10054.0,120.0000,34350.0
713,5,4,0.8000,0.1928,1.1774,179.9999,23333.0,330.0000,40620.0
3769,28,0,0.0000,0.1786,1.0244,0.0000,8681.0,0.0000,inf
2059,2,1,0.5000,0.1336,1.0161,149.9997,18956.0,75.0000,32430.0
433,5,4,0.8000,0.1889,1.1718,-120.0001,23979.0,96.0000,41460.0
4265,7,1,0.1429,0.1698,1.5183,120.0000,4860.0,30.0000,35310.0
848,3,0,0.0000,0.3054,1.0523,0.0000,22950.0,0.0000,inf
1739,15,3,0.2000,0.1976,1.4578,179.9998,20114.0,74.0000,38640.0
1042,6,0,0.0000,0.2863,1.1865,0.0000,22358.0,0.0000,inf
4775,2,0,0.0000,0.1385,1.5013,0.0000,467.0,0.0000,inf
3319,1,0,0.0000,0.1504,1.5324,0.0000,12042.0,0.0000,inf
1178,2,2,1.0000,0.1721,1.0648,434.9999,21961.0,570.0000,37470.0
2378,4,0,0.0000,0.2453,1.0190,0.0000,17562.0,0.0000,inf
4131,15,0,0.0000,0.1609,1.2055,0.0000,6006.0,0.0000,inf
784,5,0,0.0000,0.1212,1.2218,0.0000,23133.0,0.0000,inf
2832,1,0,0.0000,0.1350,1.0577,0.0000,15046.0,0.0000,inf
4493,5,0,0.0000,0.1738,1.0952,0.0000,2867.0,0.0000,inf
3457,9,0,0.0000,0.2253,0.9759,0.0000,11051.0,0.0000,inf
4285,5,0,0.0000,0.1943,1.0701,0.0000,4673.0,0.0000,inf
4689,3,0,0.0000,0.1263,1.4985,0.0000,1181.0,0.0000,inf
2961,3,1,0.3333,0.1230,1.4456,539.9999,14272.0,220.0000,42210.0
2208,2,0,0.0000,0.1541,1.2970,0.0000,18301.0,0.0000,inf
2217,25,4,0.1600,0.1242,1.4262,149.9998,18233.0,34.8000,33540.0
4026,2,0,0.0000,0.1692,1.5484,0.0000,6792.0,0.0000,inf
862,1,0,0.0000,0.1731,1.2541,0.0000,22913.0,0.0000,inf
1182,1,1,1.0000,0.1441,1.2867,-179.9999,21946.0,0.0000,45270.0
3578,32,6,0.1875,0.1699,1.2674,905.0000,10089.0,190.3125,45330.0
3783,7,1,0.1429,0.1378,1.4394,-29.9999,8604.0,12.8571,42360.0
4034,5,1,0.2000,0.1277,1.5002,-690.0000,6733.0,0.0000,36330.0
698,1,1,1.0000,0.1632,1.2044,-90.0000,23364.0,150.0000,45420.0
2805,12,4,0.3333,0.0833,1.5153,510.0000,15159.0,207.5000,36870.0
3060,1,0,0.0000,0.0913,1.4850,0.0000,13698.0,0.0000,inf
3867,18,0,0.0000,0.2274,0.9348,0.0000,8027.0,0.0000,inf
4103,4,1,0.2500,0.1943,1.0665,180.0005,6233.0,97.5000,31770.0
3403,42,4,0.0952,0.2003,0.9363,607.5000,11458.0,72.8571,53880.0
2358,5,2,0.4000,0.1897,1.4532,240.0000,17638.0,198.0000,42930.0
3639,9,1,0.1111,0.1185,1.4883,-30.0001,9684.0,6.6667,33060.0
140,1,1,1.0000,0.2823,0.9896,59.9999,24717.0,120.0000,47070.0
614,2,2,1.0000,0.1722,1.0818,149.9999,23585.0,210.0000,40260.0
1687,3,2,0.6667,0.1871,1.4409,-44.9999,20295.0,50.0000,39900.0
3003,5,1,0.2000,0.1149,1.5036,-809.9999,13985.0,0.0000,39660.0
4457,11,1,0.0909,0.1565,1.2270,-689.9998,3190.0,0.0000,30600.0
4622,6,1,0.1667,0.2263,1.2499,-359.9999,1734.0,0.0000,32970.0
954,2,0,0.0000,0.1481,1.1364,0.0000,22638.0,0.0000,inf
2939,10,4,0.4000,0.1128,1.4386,-67.5000,14392.0,69.0000,42660.0
1953,4,3,0.7500,0.1903,1.1783,-220.0001,19332.0,22.5000,33630.0
1501,9,2,0.2222,0.1617,1.3181,330.0000,20913.0,93.3333,38400.0
1043,3,0,0.0000,0.1370,1.1987,0.0000,22355.0,0.0000,inf
163,3,2,0.6667,0.2027,1.0779,1095.0000,24652.0,880.0000,54690.0
237,4,2,0.5000,0.2759,1.0722,329.9998,24451.0,240.0000,43470.0
3470,18,4,0.2222,0.1504,1.4889,239.9998,10944.0,80.0000,33780.0
1483,1,0,0.0000,0.1580,1.3491,0.0000,20979.0,0.0000,inf
3442,2,0,0.0000,0.1082,1.4035,0.0000,11144.0,0.0000,inf
4630,4,0,0.0000,0.1190,1.4236,0.0000,1678.0,0.0000,inf
4734,4,1,0.2500,0.1832,1.5566,-0.0001,858.0,30.0000,38670.0
651,1,1,1.0000,0.1712,1.0237,180.0000,23490.0,270.0000,38760.0
282,6,2,0.3333,0.2077,1.0324,630.0000,24353.0,250.0000,48090.0
3677,6,0,0.0000,0.0591,1.5433,0.0000,9408.0,0.0000,inf
2418,9,2,0.2222,0.1620,1.1947,239.9995,17349.0,83.3333,33930.0
3349,4,1,0.2500,0.1020,1.3955,180.0003,11877.0,82.5000,40050.0
3683,11,3,0.2727,0.0996,1.5783,-160.0001,9368.0,24.5455,35700.0
2829,12,1,0.0833,0.2549,1.2560,329.9999,15060.0,47.5000,35490.0
90,3,0,0.0000,0.2883,1.0896,0.0000,24840.0,0.0000,inf
4686,1,1,1.0000,0.1301,1.2384,30.0000,1200.0,90.0000,30720.0
705,2,1,0.5000,0.2448,1.1772,-420.0001,23352.0,0.0000,40050.0
2251,11,0,0.0000,0.2086,1.2435,0.0000,18077.0,0.0000,inf
2291,1,1,1.0000,0.1447,1.5177,359.9999,17899.0,390.0000,37770.0
2689,1,0,0.0000,0.1899,1.5071,0.0000,15845.0,0.0000,inf
3353,1,0,0.0000,0.1493,1.3927,0.0000,11866.0,0.0000,inf
4095,16,5,0.3125,0.1297,1.2118,-12.0002,6279.0,63.7500,29550.0
348,11,2,0.1818,0.1628,1.1675,704.9999,24197.0,160.9091,43050.0
1071,5,2,0.4000,0.2229,1.1163,780.0000,22267.0,336.0000,42180.0
1459,3,1,0.3333,0.2153,1.0713,120.0000,21055.0,40.0000,36270.0
2510,1,0,0.0000,0.2239,1.4783,0.0000,16889.0,0.0000,inf
1218,3,1,0.3333,0.1787,1.0838,-300.0002,21841.0,0.0000,35730.0
4405,4,1,0.2500,0.1239,1.2488,-150.0001,3648.0,0.0000,33390.0
2573,2,0,0.0000,0.1296,1.1077,0.0000,16539.0,0.0000,inf
724,24,0,0.0000,0.1352,0.9101,0.0000,23303.0,0.0000,inf
257,1,1,1.0000,0.3335,1.1419,60.0001,24404.0,210.0000,43980.0
3640,3,1,0.3333,0.1453,1.4988,-59.9998,9682.0,30.0000,34260.0
657,3,1,0.3333,0.1022,0.9102,-389.9996,23476.0,0.0000,37530.0
1894,5,2,0.4000,0.1533,1.2038,-60.0001,19533.0,18.0000,33960.0
689,49,6,0.1224,0.0522,0.9892,1025.0000,23396.0,148.1633,53970.0
3973,6,0,0.0000,0.1171,1.4985,0.0000,7188.0,0.0000,inf
4433,8,3,0.3750,0.1160,1.2320,-340.0002,3441.0,0.0000,29730.0
179,6,2,0.3333,0.2436,1.1397,720.0000,24615.0,300.0000,50310.0
1281,2,0,0.0000,0.2132,1.2769,0.0000,21625.0,0.0000,inf
3291,11,3,0.2727,0.1245,1.4435,-379.9999,12181.0,27.2727,33120.0
3889,3,2,0.6667,0.0518,1.5675,-149.9998,7846.0,90.0000,35670.0
3557,2,1,0.5000,0.1749,1.0404,-89.9999,10222.0,30.0000,50040.0
3172,5,0,0.0000,0.1698,1.1470,0.0000,13020.0,0.0000,inf
2528,2,0,0.0000,0.1352,1.5168,0.0000,16776.0,0.0000,inf
933,5,1,0.2000,0.1181,1.2325,630.0000,22698.0,156.0000,49440.0
3669,8,0,0.0000,0.1828,1.0663,0.0000,9483.0,0.0000,inf
2894,5,1,0.2000,0.1141,1.4323,-150.0001,14671.0,0.0000,34560.0
1141,2,2,1.0000,0.1958,1.1083,-194.9999,22072.0,75.0000,35670.0
1562,3,0,0.0000,0.2688,1.1129,0.0000,20725.0,0.0000,inf
4377,5,1,0.2000,0.2463,0.9188,1020.0000,3884.0,222.0000,48450.0
1840,4,1,0.2500,0.1796,0.9516,720.0000,19710.0,225.0000,45750.0
346,1,1,1.0000,0.2529,1.0611,-120.0002,24210.0,60.0000,42780.0
187,4,2,0.5000,0.1389,0.9612,945.0000,24595.0,555.0000,56610.0
4122,7,1,0.1429,0.0960,1.2079,480.0000,6097.0,81.4286,29340.0
1225,1,0,0.0000,0.1058,1.2424,0.0000,21818.0,0.0000,inf
3671,2,1,0.5000,0.0880,1.0905,-239.9999,9462.0,0.0000,34110.0
2537,2,0,0.0000,0.0998,1.6326,0.0000,16744.0,0.0000,inf
1537,1,0,0.0000,0.2107,1.3526,0.0000,20804.0,0.0000,inf
4383,1,0,0.0000,0.0685,1.5373,0.0000,3849.0,0.0000,inf
1333,4,0,0.0000,0.1287,1.3960,0.0000,21476.0,0.0000,inf
977,2,1,0.5000,0.1360,1.3243,780.0000,22557.0,540.0000,43530.0
1724,1,0,0.0000,0.1274,1.3588,0.0000,20162.0,0.0000,inf
1697,3,1,0.3333,0.1606,1.0358,-59.9999,20250.0,0.0000,35130.0
1804,1,0,0.0000,0.1207,1.2864,0.0000,19851.0,0.0000,inf
3154,5,2,0.4000,0.1376,1.4761,-255.0000,13109.0,18.0000,35730.0
747,7,4,0.5714,0.1717,1.0449,164.9999,23234.0,231.4286,43950.0
4339,9,1,0.1111,0.1774,1.0817,390.0000,4243.0,50.0000,44160.0
1046,1,0,0.0000,0.2171,1.0961,0.0000,22348.0,0.0000,inf
4748,2,0,0.0000,0.0999,1.2212,0.0000,728.0,0.0000,inf
2653,2,1,0.5000,0.1500,1.5164,-59.9999,16072.0,0.0000,34260.0
2225,17,3,0.1765,0.1602,1.4987,219.9999,18201.0,74.1176,38940.0
2174,3,0,0.0000,0.0871,1.1864,0.0000,18435.0,0.0000,inf
2547,6,0,0.0000,0.1358,1.5408,0.0000,16689.0,0.0000,inf
3294,1,0,0.0000,0.1389,1.3941,0.0000,12176.0,0.0000,inf
1931,1,0,0.0000,0.1989,1.2567,0.0000,19417.0,0.0000,inf
149,1,0,0.0000,0.3265,1.1819,0.0000,24694.0,0.0000,inf
1910,6,0,0.0000,0.1672,1.0105,0.0000,19489.0,0.0000,inf
1464,4,1,0.2500,0.1200,1.4508,749.9993,21036.0,225.0000,39150.0
1920,2,1,0.5000,0.1677,1.3416,329.9999,19444.0,210.0000,38130.0
619,2,1,0.5000,0.1740,1.0427,1230.0001,23569.0,735.0000,44580.0
2004,3,0,0.0000,0.1046,1.3903,0.0000,19145.0,0.0000,inf
3666,10,1,0.1000,0.1280,1.2515,89.9996,9496.0,33.0000,34200.0
2369,3,1,0.3333,0.2061,1.3728,390.0000,17598.0,210.0000,43440.0
4097,12,1,0.0833,0.1149,1.4656,-449.9999,6259.0,0.0000,32850.0
4511,14,3,0.2143,0.2350,1.2125,-280.0001,2685.0,30.0000,31560.0
2999,1,0,0.0000,0.1186,1.4976,0.0000,14011.0,0.0000,inf
1187,1,1,1.0000,0.2594,1.1282,90.0002,21929.0,120.0000,41520.0
471,2,1,0.5000,0.1966,1.1362,569.9995,23911.0,345.0000,42720.0
3295,54,1,0.0185,0.2258,0.9294,1200.0000,12159.0,24.4444,56700.0
1444,3,2,0.6667,0.1440,1.3491,329.9999,21096.0,270.0000,37140.0
546,1,1,1.0000,0.1816,1.1750,420.0001,23744.0,600.0000,43020.0
3871,4,1,0.2500,0.1515,1.4777,-90.0000,7959.0,7.5000,33750.0
1891,7,1,0.1429,0.0423,1.4868,-179.9998,19536.0,0.0000,42240.0
461,1,0,0.0000,0.2225,1.2811,0.0000,23931.0,0.0000,inf
4243,5,0,0.0000,0.1632,1.4680,0.0000,5074.0,0.0000,inf
3841,4,0,0.0000,0.1928,1.1457,0.0000,8165.0,0.0000,inf
4745,2,0,0.0000,0.1201,1.2373,0.0000,757.0,0.0000,inf
4343,3,0,0.0000,0.1238,1.1759,0.0000,4197.0,0.0000,inf
1966,1,1,1.0000,0.1258,1.3546,59.9999,19271.0,150.0000,37320.0
1998,3,1,0.3333,0.1302,1.4793,59.9999,19168.0,80.0000,36960.0
796,3,2,0.6667,0.1622,1.2285,330.0000,23104.0,280.0000,50220.0
1997,26,6,0.2308,0.1378,1.4048,290.0000,19175.0,121.1538,41310.0
4266,12,2,0.1667,0.1147,1.5924,-330.0000,4841.0,22.5000,37230.0
952,2,2,1.0000,0.1359,1.1043,420.0001,22642.0,555.0000,39930.0
4287,3,1,0.3333,0.1140,1.2255,-30.0000,4671.0,30.0000,30840.0
4299,7,0,0.0000,0.1847,1.2279,0.0000,4587.0,0.0000,inf
2493,5,3,0.6000,0.1014,1.6131,480.0000,16984.0,384.0000,37500.0
4573,3,1,0.3333,0.1159,1.4703,180.0000,2101.0,110.0000,34890.0
4625,5,0,0.0000,0.1729,1.2045,0.0000,1723.0,0.0000,inf
4741,3,0,0.0000,0.1753,1.0615,0.0000,808.0,0.0000,inf
3237,6,2,0.3333,0.1181,1.3538,-540.0000,12505.0,0.0000,32610.0
2430,3,1,0.3333,0.2079,1.3076,90.0000,17286.0,80.0000,35640.0
717,9,2,0.2222,0.1898,1.1088,-210.0000,23325.0,33.3333,38070.0
1449,10,1,0.1000,0.1926,1.3858,210.0000,21078.0,48.0000,43890.0
1838,10,4,0.4000,0.1126,1.5581,-37.5001,19717.0,63.0000,38730.0
1505,4,1,0.2500,0.2296,1.3150,-779.9998,20904.0,0.0000,37560.0
3899,32,9,0.2812,0.1492,1.4704,-6.6667,7764.0,81.5625,31050.0
4165,1,0,0.0000,0.0927,1.2838,0.0000,5708.0,0.0000,inf
1371,10,5,0.5000,0.1216,1.2071,630.0000,21340.0,360.0000,48060.0
2206,3,0,0.0000,0.1722,1.4741,0.0000,18322.0,0.0000,inf
728,2,1,0.5000,0.2056,1.0813,360.0002,23280.0,255.0000,36780.0
1467,14,8,0.5714,0.1289,1.3932,29.9999,21026.0,162.8571,36840.0
